"Subject_ID","Trait_4","Trait_5","Trait_6","Trait_7","Trait_8","Trait_9","Trait_10","Trait_11","Trait_12","Trait_13","Trait_14","Trait_15","Trait_16","Trait_17","Trait_18","Trait_19","Trait_20","Trait_21","Trait_22","Trait_23","Trait_24","Trait_27","Trait_28","Trait_29","Trait_30","Trait_31","Trait_33","Trait_34","Trait_35","Trait_36","Trait_37","Trait_40","Trait_44","Trait_45","Trait_46","Trait_47","Trait_50","Trait_53","Trait_54","Trait_55","Trait_56","Trait_73","Trait_79","Trait_80","Trait_81","Trait_82","Trait_83","Trait_84","Trait_85","Trait_86","Trait_88","Trait_89","Trait_90","Trait_91","Trait_92","Trait_93","Trait_94","Trait_95","Trait_96","Trait_97","Trait_98","Trait_99","Trait_100","Trait_101","Trait_102","Trait_103","Trait_104","Trait_105","Trait_106","Trait_107","Trait_108","Trait_109","Trait_110","Trait_111","Trait_112","Trait_113","Trait_114","Trait_115","Trait_116","Trait_117","Trait_118","Trait_119","Trait_120","Trait_121","Trait_122","Trait_123","Trait_124","Trait_125","Trait_126","Trait_127","Trait_128","Trait_135","Trait_138","Trait_139","Trait_140","Trait_143","Trait_144","Trait_145","Trait_146","Trait_147","Trait_148","Trait_149","Trait_150","Trait_151","Trait_152","Trait_153","Trait_154","Trait_155","Trait_156","Trait_157","Trait_158","Trait_159","Trait_160","Trait_161","Trait_162","Trait_163","Trait_164","Trait_167","Trait_168","Trait_169","Trait_170","Trait_171","Trait_175"
153025,111.63,99.71,110.61,103.8,37,1325,96.52,74.97,9.38,40.63,71.88,9.38,9.38,9.38,39375,625,4375,625,625,0.09316563,0.10703146,13,55,115,5,5,0.9167,0.9583,10,128.24,133.93,14,114.53,104.27,103.16,116.32,1.27,1,1,0,1,0,0,0,0,0,0,0,1,0,3,1,50,0,50,2,51,2,51,3,50,4,52,1,51,4,57,6,4,3,39,9,52,11,23,43,1,50,3,50,2,55,0,50,4,51,2,3,52,0,0,56,20,20,1.88,37,1610,7,8,8,8,6,47.9,58.4,66.2,51.2,63.8,44.2,46.8,47.4,64.5,67.7,66,59.3,47.4,33.5,35.9,32,27,35,14,36,7
153126,109.3615,96.29547,111.4647,105.5462,37,1732.5,112.27,97.87,103.13,84.38,46.88,21.88,21.88,46.88,9375,1875,625,625,625,0.18248855,0.044140834,19,58,120,0,2,0.9667,1,11,94.33,104.06,12,113.2,102.68,83.85,96.18,1.68,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,52,5,62,4,56,6,65,9,58,5,53,1,51,2,51,9,5,15,55,8,50,24,47,53,4,52,5,52,3,58,6,63,8,57,3,3,52,0,0,38.6,20,16,1.84,34,2310,8,6,8,5,7,45,55.1,52.2,49,51,34.2,50.9,43.9,57.1,53.8,46.5,47.6,43.6,52.7,54.1,29,25,34,16,27,4
153227,99.92009,81.24004,116.651,106.4384,35,1482.5,121.22,117.3,96.88,84.38,153.13,21.88,21.88,21.88,38125,38125,35625,35625,19375,0.21673334,0.7997398,95,47,108,12,13,0.7833,0.9,7,93.3,100.43,14,105.63,96.93,100.67,111.27,0.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,0,50,1,50,0,50,4,50,0,50,1,51,2,51,5,0,2,36,3,41,9,14,37,2,50,2,50,1,51,1,50,4,51,2,0,50,0,0,38.6,20,12,1.8,38,1790,7,8,8,8,7,49.5,36.6,43.4,46.9,44.8,46.3,53.2,43.2,53.1,50,50.2,47.7,53.7,52.7,55.2,39,22,37,7,32,2
153429,121.26,114.04,130.71,127.59,38,1373.75,125.02,121.73,196.88,146.88,115.63,46.88,40.63,9.38,39375,39375,26875,28125,19375,0.26438957,0.6984377,14,60,115,5,0,1,0.9583,10,117.24,121.89,16,125.34,116.32,101.43,112.19,1.27,3,1,2,5,0,4,0,5,1,0,0,1,1,3,6,53,4,57,2,52,3,55,3,51,3,51,2,51,7,67,7,5,12,54,12,54,13,37,50,4,52,6,58,1,52,4,57,3,51,2,3,51,2,0,52.6,20,12,1.92,33,1592,8,5,8,7,5,54.4,36.6,61,65.6,55.4,56.6,46.9,55.2,60.1,48.2,48.4,58.5,43.1,44,46.5,25,31,34,20,26,4
153631,117.9643,110.8225,119.3331,115.9501,37,1630,89.64,66.72,146.88,71.88,84.38,46.88,46.88,46.88,38125,35625,35625,35625,21875,0.27819166,0.81028664,16,57,111,9,3,0.95,0.925,7,94.33,104.06,16,109.9,99.42,107.64,121.21,1.39,0,1,0,1,0,0,0,0,0,0,0,1,0,3,20,70,1,50,1,50,2,51,10,59,1,50,0,50,0,50,16,8,22,62,1,34,28,51,54,11,65,10,67,0,50,5,61,8,57,4,0,50,0,0,38.6,20,16,1.8,32,1615,6,8,8,5,5,57,56.9,43.4,66.9,58.5,60.5,63.4,45.5,48.9,40.2,40.3,55.2,60.4,38.2,44,32,35,35,38,26,6
153732,103.1036,86.89497,100.4555,83.34012,31,1407.25,134.82,127.45,96.88,46.88,3.13,21.88,3.13,3.13,625,625,625,625,625,0.05813958,0.043880418,45,48,114,6,12,0.8,0.95,10,85.26,96.99,12,100.84,89.18,86.15,98.54,1.59,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,50,8,65,2,51,7,56,0,50,0,50,1,50,11,3,8,46,1,34,20,29,46,4,52,0,50,6,65,1,50,7,55,3,1,50,0,0,52.8,20,12,1.8,35,1810,7,6,8,8,6,39.6,48,51.2,43.3,62.1,34.2,48,52.7,59.9,42.4,58.7,37.1,37.6,50.6,46.1,34,12,44,15,30,4
153833,104.5405,89.08701,108.1316,98.4372,40,1460,114.52,101.27,178.13,96.88,71.88,40.63,59.38,28.13,38125,24375,39375,38125,24375,0.27285314,0.8313804,28,51,118,2,9,0.85,0.9833,12,118.14,126.18,12,112.7,102.12,88.3,100.29,1.22,0,1,0,1,1,2,0,2,0,0,0,1,0,4,8,54,2,51,9,67,5,62,10,59,3,51,8,65,5,61,12,9,19,59,16,59,27,62,58,7,58,6,55,6,65,3,53,9,59,5,7,61,0,0,59,20,16,1.84,34,1735,7,6,8,6,7,54.8,51.4,62.8,49.3,40.1,48.1,47.4,58.9,61.5,62.8,61.2,49.4,49.6,50.7,44.3,30,33,32,17,29,9
153934,124.4921,118.2554,116.4706,106.0945,38,1337.5,138.72,136.87,71.88,28.13,40.63,21.88,21.88,9.38,29375,19375,14375,9375,4375,0.11425938,0.3014325,12,60,116,4,0,1,0.9667,10,122.75,126.18,14,121.39,113.67,109.74,121.53,1.31,1,5,1,1,1,4,5,2,5,5,1,1,1,5,1,50,1,50,2,52,2,52,8,57,2,50,5,57,1,50,10,4,4,41,8,49,20,32,48,3,51,3,51,2,57,3,54,7,57,2,2,50,1,0,50.1,20,12,1.8,38,1335,8,7,8,8,7,41.9,47.2,43.4,42.6,63.3,38.9,33,65.8,74.6,52.2,52.7,50.1,37.6,47.9,40.7,34,22,34,4,35,10
154229,121.1854,115.5135,114.8764,110.1175,38,1567.5,100.29,80.54,46.88,96.88,46.88,21.88,21.88,3.13,20625,14375,9375,1875,20625,0.1224625,0.28307313,17,60,120,0,0,1,1,8,103.57,112.89,16,114.61,104.32,118.21,135.69,1.36,2,1,0,1,0,0,0,0,0,0,0,1,0,1,8,54,5,62,2,51,4,58,3,50,4,52,1,51,0,50,10,4,15,55,5,46,17,37,49,4,52,7,58,1,51,3,53,1,50,0,2,51,1,0,38.6,20,10,1.84,37,1940,7,6,8,8,8,40.4,64.6,56.6,63.3,51.8,48.5,64,38.6,43.3,45.2,46.5,36.1,63.8,53,60.7,23,24,40,25,23,4
154330,124.22,117.87,126.66,121.57,32,1473.25,126.82,124.27,96.88,96.88,46.88,46.88,46.88,21.88,34375,24375,14375,21875,9375,0.22194166,0.46341166,17,60,115,5,0,1,0.9583,6,122.75,126.18,17,120.36,112.89,108.69,120.11,1.52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,3,54,0,50,0,50,4,52,7,57,1,50,5,60,7,1,4,41,13,55,11,28,46,2,50,2,50,0,50,2,51,5,53,2,4,52,0,0,38.6,20,16,1.8,33,1291,5,6,8,6,8,48.4,51.9,58.4,49,50.5,38.9,46.4,58.9,57.1,58,50.2,56.5,47.4,51.4,49.9,29,29,31,10,34,5
154431,111.53,99.39,109.15,100.62,37,1750.75,119.52,108.43,103.13,46.88,78.13,46.88,46.88,3.13,28125,16875,19375,9375,9375,0.20748854,0.34570333,14,55,116,4,5,0.9167,0.9667,8,89.14,100.43,12,125.19,113.13,103.27,116.38,1.55,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50,0,50,2,50,0,50,0,50,3,54,2,1,0,30,3,41,4,7,31,1,50,1,50,0,50,0,50,1,50,0,0,50,0,0,38.6,20,12,1.76,34,1505.5,5,6,8,8,7,28.6,36.6,43.4,32.9,45.3,34.2,22.4,68.4,74.6,71.6,52.7,66.5,37.6,33.5,35.9,41,31,41,4,37,2
154532,103.5347,87.58138,105.6663,93.51323,37,1747.5,138.72,131.89,78.13,40.63,40.63,9.38,21.88,9.38,39375,38125,30625,19375,19375,0.10553542,0.6367189,21,59,115,5,1,0.9833,0.9583,7,94.33,104.06,16,93.57,81.42,91.77,104.11,1.14,0,1,0,1,0,0,0,0,0,0,0,1,0,3,3,50,1,50,5,60,2,52,9,58,6,54,3,54,4,56,13,5,9,50,13,55,24,46,53,4,52,3,51,4,63,0,50,11,63,5,3,51,1,0,57.7,20,16,1.8,34,1670,8,8,8,3,7,51.8,48.9,69.6,54.4,60.1,42.4,52,44.7,57.3,44.5,52.7,66.5,47.4,61.4,44,25,28,31,15,37,2
154734,123.3659,116.6408,126.5832,121.4939,39,1647.25,98.16,83.22,103.13,46.88,3.13,3.13,3.13,3.13,36875,20625,9375,9375,625,0.04030104,0.26822937,9,59,115,5,1,0.9833,0.9583,8,102.63,108.06,16,129.71,119.32,112.67,125.27,1.3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,0,50,0,50,0,50,1,50,0,50,1,50,0,50,6,0,1,31,1,34,7,9,34,1,50,3,51,0,50,1,50,1,50,0,2,50,0,0,48.5,20,12,1.92,37,2090,7,8,8,8,6,35.4,36.6,43.4,46.9,50.4,39,29.6,59.1,68.2,68.1,55.7,50.9,43.1,38.2,35.9,36,28,44,2,33,2
154835,110.9118,96.60542,110.7845,97.32089,36,1637.5,114.52,107.94,178.13,146.88,109.38,96.88,96.88,96.88,35625,35625,19375,35625,30625,0.51556146,0.7753908,20,60,117,3,0,1,0.975,7,112.66,117.39,14,98.47,88.51,94.96,105.38,1.56,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,58,4,59,4,56,0,50,9,58,6,54,0,50,2,51,9,4,18,58,8,50,18,44,52,6,56,6,55,3,58,5,61,7,55,3,3,52,1,0,50.1,20,20,1.8,34,2045,5,7,8,7,7,45,58,59.9,51.2,50.2,48.2,49,48,48.9,53.8,55.7,42,62.1,46.9,54.1,30,34,32,17,34,3
154936,106.57,92.09,99.54,81.67,33,2182.5,93.82,71.1,103.13,59.38,21.88,21.88,9.38,3.13,31875,9375,19375,19375,11875,0.084571876,0.434245,48,52,112,8,8,0.8667,0.9333,12,94.33,104.06,12,106.14,95.17,91.57,103.87,1.37,1,1,0,1,0,0,0,0,0,0,0,1,0,3,15,65,10,73,8,66,6,65,10,59,9,60,6,59,3,53,22,8,33,69,18,59,38,89,64,9,63,11,70,5,66,11,80,15,68,8,4,52,1,1,38.6,20,12,1.8,36,1970,7,7,7,8,7,70,68.2,64.2,68.5,50.3,58.8,72.1,35.1,38.9,50.2,38.1,32.5,73.8,71.9,72.6,25,23,32,26,32,5
155231,123.0121,116.3591,128.9271,125.5443,36,1460,128.25,126.24,196.88,190.63,190.63,190.63,146.88,146.88,39375,34375,34375,34375,34375,0.82285315,0.8687502,28,59,112,8,1,0.9833,0.9333,5,93.3,100.43,16,110.17,102.63,99.67,110.23,1.35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16,65,3,55,5,58,3,55,13,63,2,50,4,58,2,51,12,4,24,63,8,50,28,60,57,9,62,9,64,1,51,6,63,9,59,3,5,56,0,0,54.3,20,12,1.84,36,2220,8,8,8,4,8,42.8,61.5,43.4,46,59.6,44.7,48.7,49,69.1,50,55.1,66.5,43.1,38.5,35.9,34,31,26,34,25,7
155635,115.52,107.06,118.29,114.66,38,1069,128.07,119.74,103.13,96.88,78.13,21.88,96.88,21.88,20625,9375,9375,1875,9375,0.30488437,0.19987,20,58,115,5,2,0.9667,0.9583,10,113.85,121.89,16,118.19,107.8,94.11,106.51,1.32,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,58,6,65,2,51,3,55,9,58,7,55,4,58,4,57,10,6,18,58,15,58,22,55,56,4,52,6,55,1,51,6,63,10,61,4,11,67,2,0,57.7,20,16,1.72,39,1280,8,8,8,8,7,54.1,58.3,58.4,52.3,63.8,49.9,52.2,52.5,48.8,50,42.7,46.5,48.2,60.7,60,23,28,37,15,26,9
155938,121.2317,115.5884,125.9663,126.2436,32,1610,91.62,68.79,196.88,196.88,196.88,171.88,171.88,171.88,39375,39375,39375,38125,35625,0.8844417,0.9500002,8,56,111,9,4,0.9333,0.925,8,98.44,108.06,16,142.11,120.75,97.13,109.72,1.42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,54,1,50,1,51,0,50,5,54,1,50,0,50,3,53,4,1,9,50,4,44,9,22,43,5,55,5,54,0,50,2,51,2,50,0,0,50,0,0,38.6,20,12,1.8,29,2040,5,8,8,6,2,36.9,36.6,43.4,50.6,52.9,44.7,33.3,54.4,55,38.3,46.5,53.2,56.2,41.4,41.5,39,40,33,18,34,2
156031,113.2085,100.6803,118.477,108.7224,39,1350,135.98,134.92,178.13,146.88,184.38,96.88,146.88,96.88,39375,39375,39375,35625,38125,0.64993644,0.9437502,28,55,117,3,5,0.9167,0.975,10,102.63,108.06,14,105.15,96.41,100.23,110.79,1.17,2,5,2,1,0,2,0,0,0,0,1,1,0,3,5,51,1,50,1,50,0,50,10,59,6,54,5,60,0,50,8,4,7,45,11,54,18,36,49,6,56,1,50,0,50,2,51,10,61,4,6,59,0,0,38.6,20,16,1.88,35,1800,6,7,8,7,7,54.1,45.2,76.1,46,50.5,44.8,41,68.4,68.2,60.8,71.6,66.5,37.6,51.4,40.7,31,22,40,8,26,3
156233,104.6023,89.61342,99.68977,81.63451,37,1501.5,154.69,144.38,146.88,21.88,3.13,3.13,3.13,3.13,29375,625,625,625,625,0.040952083,0.07682312,52,52,118,2,8,0.8667,0.9833,12,80.7,93.9,12,142.11,120.75,90.88,103.09,1.25,0,1,0,1,1,0,0,0,0,0,0,1,0,1,5,51,6,65,3,54,4,58,1,50,12,63,2,52,0,50,13,2,14,54,14,57,18,46,53,0,50,6,55,3,58,4,57,5,52,5,3,52,1,0,52.6,20,16,1.76,36,1614.5,7,7,8,6,8,44.2,44.8,70.6,40.1,54.3,43.8,25.9,68.4,57.1,71.6,44.4,66.5,37.6,38.2,35.9,24,32,48,4,38,4
156334,103.91,88.12,111.15,105,36,1250.5,127.97,119.71,178.13,53.13,153.13,9.38,40.63,21.88,39375,39375,35625,31875,31875,0.24173333,0.8531252,40,58,112,8,2,0.9667,0.9333,6,89.14,100.43,14,121.42,110.49,99,111.69,1.31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14,63,3,55,3,54,2,51,8,57,7,55,5,60,5,61,15,4,20,60,17,60,25,62,58,9,62,7,58,2,55,5,61,8,57,4,5,56,1,0,50.1,20,12,1.84,35,1560,6,7,8,8,6,48.7,40.5,43.4,47.2,50.5,45.6,50.7,43.3,65.6,51.7,52.7,47.8,53.7,46.1,54.1,29,24,35,28,31,4
156435,122.3832,117.609,113.2644,107.9088,40,1160,133.26,125.28,140.63,84.38,21.88,40.63,21.88,9.38,35625,35625,19375,26875,19375,0.1442073,0.63398457,23,60,118,2,0,1,0.9833,7,108.26,117.39,16,130.68,116.82,113.52,129.63,1.24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,53,3,54,0,50,1,50,7,56,2,50,1,50,3,53,9,3,9,50,6,47,17,32,48,4,52,2,50,0,50,5,60,10,61,5,0,50,1,0,59.1,20,16,1.88,36,1419.5,6,7,8,8,7,54.3,56.3,43.4,52.1,56.9,46.1,53,49.4,49.8,57.7,52.7,54.2,50.3,53.7,53.8,30,25,33,18,30,1
156536,130.2654,126.115,140.7528,146.5642,38,1145,154.69,148.4,178.13,184.38,184.38,178.13,165.63,178.13,39375,39375,39375,39375,39375,0.8741552,0.9843752,25,59,119,1,1,0.9833,0.9917,8,113.85,121.89,15,124.78,112.77,107.5,121.08,1.09,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,51,3,54,0,50,2,52,4,52,4,52,0,50,1,50,5,2,7,47,5,46,11,23,44,1,50,2,50,0,50,4,57,3,51,0,2,50,0,0,56,20,16,1.8,36,1530.5,7,6,8,8,7,44.6,48.5,55.4,46.7,53.5,43.9,48.3,56.1,57.1,58.7,50.2,50.1,53.5,53.9,54.1,31,26,33,11,25,5
156637,130.75,124.91,125.93,120.36,38,1636.5,101.3,87.85,140.63,90.63,78.13,59.38,21.88,9.38,35625,30625,11875,6875,1875,0.19954583,0.2901044,20,55,114,6,5,0.9167,0.95,9,112.66,117.39,16,91.1,79.34,88.08,98.77,1.2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,26,82,8,69,2,52,4,59,14,64,18,70,6,59,4,56,20,9,36,72,28,67,38,102,68,10,65,8,63,1,52,10,77,13,65,5,11,65,0,0,50.1,20,10,1.88,33,1999,6,4,8,8,7,63.8,60.4,51.2,59.7,46.5,56.3,69.2,37.3,37.4,34.9,42.3,42.5,64.6,71.4,60.8,26,31,32,30,17,3
157235,111.1847,96.91434,113.2146,101.6269,37,1532.5,115.83,109.72,109.38,28.13,9.38,21.88,9.38,3.13,35625,15625,9375,1875,625,0.070509374,0.16002625,13,59,113,7,1,0.9833,0.9417,6,117.24,121.89,15,116.57,109.7,109.74,121.53,1.35,1,5,2,1,1,2,0,0,0,0,1,1,0,1,2,50,0,50,2,52,2,52,2,50,3,51,2,51,2,51,3,3,4,41,7,48,7,18,41,1,50,2,50,2,57,0,50,2,50,0,3,51,0,0,38.6,20,12,1.8,33,1750,6,6,7,8,6,54.2,58.3,52.2,49,46.4,42.8,41.8,56.1,74.6,60.5,58.7,66.5,37.6,33.5,35.9,29,25,34,15,35,2
157336,146.16,132.61,134.26,132.64,39,1341.75,108.36,97.76,103.13,90.63,90.63,46.88,21.88,3.13,34375,29375,19375,18125,19375,0.18157709,0.53645855,25,58,113,7,2,0.9667,0.9417,7,69.1,84.63,17,120.9,113.36,102.33,113.05,1.64,0,1,0,1,0,0,0,0,0,0,0,1,0,1,4,50,2,51,1,50,4,58,3,50,5,53,1,51,5,61,10,5,7,45,11,54,17,35,48,1,50,4,51,1,51,1,50,7,55,5,3,52,1,0,61.5,20,12,1.76,39,1682,8,8,8,8,7,49,36.6,49.8,51.2,55.9,48.1,38.9,65.8,57.1,48.5,50.2,49.8,53.7,53.4,62.3,35,38,39,12,34,2
157437,103.68,86.33,110.26,96.06,31,1723.75,114.14,107.32,153.13,78.13,46.88,46.88,21.88,53.13,18125,29375,9375,19375,21875,0.22116041,0.4934898,14,60,119,1,0,1,0.9917,8,93.3,100.43,14,110.98,103.71,103.13,113.95,1.18,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,50,0,50,3,54,0,50,4,50,2,50,3,56,1,50,6,2,3,39,6,47,10,19,40,4,52,2,50,2,55,1,50,2,50,0,3,52,0,0,59.1,20,12,1.8,38,2121.5,8,7,8,7,8,46,56.6,52.2,42.9,59,42.8,45.1,51.3,60.1,60.6,61.5,60.9,47.4,41.8,47.1,34,28,36,14,35,5
157942,107.663,91.84423,114.8529,103.8943,35,1405,111.11,102.2,196.88,96.88,96.88,21.88,9.38,3.13,35625,24375,19375,19375,4375,0.1537125,0.43945333,16,60,115,5,0,1,0.9583,7,112.66,117.39,17,106.78,98.63,104.49,115.24,1.12,0,1,0,1,0,1,0,1,0,0,0,1,0,1,18,69,2,53,1,51,2,54,12,65,6,58,5,67,1,51,15,7,21,62,12,59,29,62,61,10,65,10,69,0,50,4,57,8,60,4,5,61,0,0,48.7,20,16,1.8,37,1780,7,7,8,7,8,50.9,53.8,43.4,54.9,57.4,57.6,59.2,42.9,48,50,50.2,48.7,51.4,49.9,49.9,33,21,24,34,28,6
158035,111.91,98.19,117.53,107.39,31,1388.5,119.85,115.48,153.13,21.88,15.63,21.88,40.63,9.38,9375,20625,6875,19375,9375,0.14186354,0.3591148,26,55,115,5,5,0.9167,0.9583,11,69.1,84.63,17,126.63,117.55,105.53,116.38,1.78,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,51,1,50,1,50,1,50,2,50,7,55,0,50,1,50,8,4,7,45,8,50,11,26,45,3,51,1,50,0,50,4,57,4,51,2,2,51,0,0,38.6,20,20,1.76,36,1684.5,7,7,8,8,6,54.9,40.9,43.4,48.6,40.1,53.4,51,49,48,46.2,35,45.4,53.7,53.9,55.4,33,29,37,20,27,3
158136,124.83,118.54,108.93,93.24,38,1592.25,117.02,111.16,121.88,46.88,46.88,21.88,21.88,9.38,39375,39375,38125,34375,19375,0.12975417,0.8093752,37,55,119,1,5,0.9167,0.9917,12,84.01,93.9,13,103.95,94.95,88.43,99.12,1.48,3,1,2,5,1,0,0,0,0,0,0,1,1,3,9,56,4,59,8,65,1,50,9,58,6,54,5,60,3,54,13,8,21,61,14,57,23,58,57,7,58,8,62,6,65,4,57,10,61,5,4,54,3,0,38.6,20,20,1.76,39,1760,8,7,8,8,8,54.7,58.2,62.5,63.3,50.2,62.2,58.7,36.2,40.1,35,38.2,45.2,63.8,39,61.8,30,29,30,27,31,3
158338,145.6397,133.9231,137.4778,145.006,36,1552.5,117.2,104.97,146.88,96.88,146.88,71.88,46.88,46.88,34375,34375,19375,16875,18125,0.34798333,0.5296877,21,57,112,8,3,0.95,0.9333,9,94.33,104.06,16,108.4,97.73,89.85,101.88,1.21,0,1,0,1,0,1,0,0,1,0,0,0,0,0,9,58,4,57,4,58,3,55,15,66,11,62,1,50,7,67,17,8,17,59,19,60,35,71,60,7,59,6,58,2,57,6,64,14,67,7,5,54,1,1,54.3,20,12,1.8,36,1780,6,8,8,7,7,51.8,57,60.6,54.1,55.9,46.1,51.8,44.5,55,58.5,61.6,42.3,51.2,47.6,35.9,35,40,29,19,34,5
158540,123.6,117,125.42,119.49,33,1790.25,109.4,99.38,121.88,46.88,53.13,46.88,9.38,3.13,24375,35625,9375,19375,9375,0.12897292,0.4292971,27,56,116,4,4,0.9333,0.9667,12,107.32,112.89,17,114.97,108,109.82,121.55,1.41,1,5,1,1,0,0,0,0,0,0,0,1,0,1,4,51,2,51,1,51,3,55,6,55,9,60,5,57,2,51,9,4,7,47,16,58,18,41,51,2,50,3,51,0,50,2,51,10,61,5,4,52,1,0,50.1,20,12,1.72,38,1965.5,7,8,8,8,7,48.6,55.9,51.8,40,44.8,34.2,47.4,51,60.1,57.7,57.1,47,56.6,51.3,54,33,18,39,15,35,4
158843,114.7298,105.5345,116.597,112.3604,34,1815,99.14,79.15,96.88,96.88,90.63,46.88,90.63,90.63,36875,39375,34375,36875,29375,0.41178542,0.87213564,11,58,119,1,2,0.9667,0.9917,7,118.14,126.18,14,114.53,104.27,91.88,104.24,1.27,3,1,2,5,0,5,5,5,5,5,5,1,1,5,5,52,1,50,1,51,4,59,9,58,4,52,3,54,2,51,8,4,7,47,9,50,21,37,50,2,50,4,52,0,50,3,54,5,53,1,4,52,1,1,38.6,20,20,1.92,35,2480,8,8,8,6,5,48.8,62.6,55.8,51.2,54.2,39,47.1,50.1,57.7,48.5,50.2,49.8,55.8,48.2,50.3,36,43,31,19,25,5
159138,124.72,118.44,111.84,99.21,35,1455,105.26,93.52,121.88,46.88,21.88,21.88,9.38,3.13,28125,30625,25625,24375,19375,0.08444167,0.6136721,27,55,115,5,5,0.9167,0.9583,8,102.63,108.06,14,109.58,101.84,87.77,98.54,1.29,0,1,0,1,0,1,0,1,0,0,0,1,0,2,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,50,0,0,0,30,0,30,0,0,25,0,50,0,50,0,50,0,50,0,50,0,0,50,0,0,38.6,20,12,1.76,38,1940,7,8,8,8,7,37.8,36.6,43.4,42.7,44.8,34.2,33,59.8,64.5,55.8,65.1,58.9,37.6,33.5,35.9,39,32,45,2,40,1
159239,112.69,99.36,122.73,114.36,39,1505.75,112.98,105.38,96.88,96.88,9.38,21.88,21.88,9.38,1875,625,625,1875,625,0.11412916,0.042578332,33,53,113,7,7,0.8833,0.9417,11,117.24,121.89,16,119.7,112.33,110.85,122.83,1.54,0,1,0,1,1,1,0,0,0,0,0,1,0,1,4,50,0,50,0,50,0,50,4,50,3,51,0,50,2,51,9,1,4,40,5,46,13,22,42,2,50,3,50,0,50,1,50,6,53,4,1,50,0,0,38.6,20,16,1.76,31,1647,3,7,8,7,6,28.6,54,43.4,32.9,40.1,34.2,43.6,37.7,51.7,53.8,50.8,54,37.6,33.5,35.9,32,26,33,15,28,9
159340,119.5,113.33,120.44,117.78,33,2131.5,96.86,75.48,196.88,153.13,109.38,90.63,46.88,9.38,39375,39375,38125,26875,19375,0.31660312,0.7437502,23,55,114,6,5,0.9167,0.95,11,94.33,104.06,16,106.78,95.92,90.78,102.98,1.53,0,1,0,1,0,0,0,0,0,0,0,1,1,5,0,50,0,50,0,50,0,50,4,52,1,50,0,50,2,51,5,1,0,30,3,41,9,12,37,3,51,0,50,0,50,0,50,3,51,0,0,50,0,0,38.6,20,10,1.76,36,2359,4,8,8,8,8,36.5,36.6,55.8,37.6,40.1,34.2,24.7,62.4,65.8,68.1,71.6,66.5,37.6,33.5,35.9,41,40,38,0,40,0
159441,128.4154,124.2312,128.1601,129.8329,38,1640,72.24,47.56,171.88,46.88,159.38,15.63,15.63,3.13,29375,29375,29375,19375,19375,0.18235834,0.5916669,24,56,116,4,4,0.9333,0.9667,7,113.85,121.89,16,95.8,83.97,112.53,128.03,1.28,0,5,1,1,0,0,0,0,0,0,0,1,0,1,7,53,0,50,2,51,6,65,13,63,5,53,0,50,4,57,12,5,9,48,9,52,31,49,53,3,51,7,58,1,51,2,51,14,70,6,2,51,1,0,38.6,20,20,1.8,36,2520,8,7,7,8,6,56.1,40.5,52.5,61.6,73.5,50.8,49.1,50.1,64.3,57.6,50.2,55.9,47.4,49.9,49.9,39,15,34,22,36,10
159744,116.899,107.2013,113.4137,101.9051,34,1428.5,146.95,143.14,109.38,96.88,46.88,9.38,9.38,3.13,29375,15625,8125,15625,4375,0.097202085,0.31041688,33,58,104,16,2,0.9667,0.8667,7,122.75,126.18,16,127.39,118.1,113.27,126.21,1.49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,51,1,50,2,52,2,52,8,57,7,57,1,50,5,60,9,2,7,47,13,55,19,39,51,3,51,2,50,2,57,3,54,5,53,1,3,51,1,0,50.1,20,12,1.8,35,1690,6,7,8,6,8,49.5,45.2,60.6,40.9,44.8,43.4,34.1,59.1,74.6,53.6,58.5,55.5,47.4,41.8,35.9,26,22,27,21,31,2
